LoadDate,ScientificName,LibrarySource
2014-10-18 10:03:22,Campylobacter jejuni,GENOMIC
2018-12-13 11:57:08,Campylobacter coli,GENOMIC
2019-01-05 14:04:12,Campylobacter jejuni,GENOMIC
2017-12-11 19:11:54,Campylobacter sp. OH-17-26079,GENOMIC
2019-08-02 00:41:40,human gut metagenome,METAGENOMIC
2019-09-02 06:44:25,Campylobacter jejuni,GENOMIC
2014-06-10 18:20:37,Campylobacter sp.,GENOMIC
2014-11-28 15:11:10,Listeria monocytogenes,GENOMIC
2019-11-25 10:20:58,Campylobacter jejuni,GENOMIC
2017-03-04 09:06:36,Campylobacter jejuni,GENOMIC
2015-04-23 19:04:17,Campylobacter jejuni,GENOMIC
2014-08-28 16:09:40,Campylobacter sp.,GENOMIC
2016-09-30 11:19:18,Campylobacter jejuni,GENOMIC
2018-07-20 05:15:30,Campylobacter jejuni,GENOMIC
2019-08-31 15:57:19,Campylobacter jejuni,GENOMIC
2016-09-15 12:52:43,Campylobacter jejuni,GENOMIC
2015-02-26 22:47:09,Staphylococcus aureus,GENOMIC
2019-12-18 19:02:52,Campylobacter,GENOMIC
2018-01-23 15:38:44,Campylobacter coli,GENOMIC
2017-08-17 15:05:55,Campylobacter jejuni,GENOMIC
2018-01-10 13:14:41,Campylobacter upsaliensis,GENOMIC
2016-08-05 16:21:42,Meleagris gallopavo,METAGENOMIC
2018-07-07 10:03:49,Gallus gallus,METAGENOMIC
2018-01-31 09:46:49,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2019-04-24 16:36:02,Campylobacter lari,GENOMIC
2014-09-05 20:05:50,Campylobacter jejuni,GENOMIC
2014-05-14 17:41:44,Campylobacter sp.,GENOMIC
2018-10-11 09:06:13,Campylobacter jejuni,GENOMIC
2015-12-11 16:20:36,Salmonella enterica subsp. enterica serovar Oranienburg,GENOMIC
2017-11-20 10:44:56,Campylobacter jejuni,GENOMIC
2014-05-12 10:42:24,Campylobacter sp.,GENOMIC
2019-09-16 17:06:45,Campylobacter jejuni,GENOMIC
2018-01-21 22:33:34,Mus musculus,GENOMIC
2013-06-23 01:57:40,Campylobacter jejuni,GENOMIC
2017-05-12 11:25:03,Campylobacter coli,GENOMIC
2016-01-19 02:45:25,Campylobacter sp.,GENOMIC
2015-02-05 13:08:40,Campylobacter sp.,GENOMIC
2017-11-21 16:56:56,Campylobacter jejuni,GENOMIC
2019-08-31 15:58:14,Campylobacter jejuni,GENOMIC
2019-06-12 19:37:19,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2012-12-10 07:08:31,Campylobacter jejuni,GENOMIC
2017-03-19 08:26:34,Campylobacter jejuni,GENOMIC
2016-03-09 22:01:10,Campylobacter coli,GENOMIC
2018-10-23 12:41:46,Campylobacter jejuni,GENOMIC
2019-03-04 10:11:45,Campylobacter jejuni,GENOMIC
2017-05-12 11:25:25,Campylobacter coli,GENOMIC
2016-08-26 14:00:49,Campylobacter,GENOMIC
2014-05-07 08:51:53,Campylobacter sp.,GENOMIC
2013-08-29 07:14:07,Campylobacter sp.,GENOMIC
2017-03-02 14:26:59,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-05-10 08:20:02,Campylobacter coli,GENOMIC
2012-07-24 12:50:23,Campylobacter jejuni,GENOMIC
2019-08-03 17:05:58,Campylobacter jejuni,GENOMIC
2019-02-12 10:21:16,Campylobacter jejuni,GENOMIC
2015-02-28 08:38:49,Vibrio vulnificus,GENOMIC
2019-01-11 10:20:12,Campylobacter coli,GENOMIC
2018-01-09 10:27:10,Campylobacter jejuni,GENOMIC
2018-11-19 18:07:52,Campylobacter jejuni,GENOMIC
2015-03-01 03:34:18,Escherichia coli,GENOMIC
2018-10-29 10:17:06,Campylobacter jejuni,GENOMIC
2019-09-09 10:29:38,Campylobacter upsaliensis,GENOMIC
2018-07-11 02:01:25,Campylobacter jejuni,GENOMIC
2017-05-19 14:56:11,Campylobacter jejuni,GENOMIC
2016-07-14 10:59:29,Campylobacter jejuni,GENOMIC
2019-11-19 12:31:26,Campylobacter jejuni,GENOMIC
2019-04-12 09:14:02,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2019-04-24 02:03:52,Campylobacter coli,GENOMIC
2016-04-06 20:35:03,Campylobacter sp.,GENOMIC
2015-07-23 00:33:22,Salmonella enterica subsp. enterica serovar Augustenborg,GENOMIC
2018-07-06 11:12:47,Campylobacter jejuni,TRANSCRIPTOMIC
2015-03-06 03:53:28,Vibrio vulnificus,GENOMIC
2014-03-04 23:41:17,Campylobacter sp.,GENOMIC
2014-10-18 07:54:21,Campylobacter jejuni,GENOMIC
2017-12-20 16:17:00,gut metagenome,METAGENOMIC
2018-08-01 19:29:21,Campylobacter coli,GENOMIC
2019-03-26 14:13:02,Campylobacter jejuni,GENOMIC
2018-07-11 01:56:34,Campylobacter jejuni,GENOMIC
2016-09-30 11:18:45,Campylobacter jejuni,GENOMIC
2016-07-19 08:58:53,Campylobacter jejuni,GENOMIC
2017-06-19 12:07:10,Campylobacter coli,GENOMIC
2018-07-16 10:36:48,Campylobacter jejuni,GENOMIC
2018-10-02 13:24:57,Campylobacter jejuni,GENOMIC
2017-06-27 12:21:00,Campylobacter coli,GENOMIC
2019-08-10 16:49:33,Campylobacter jejuni,GENOMIC
2019-01-30 10:00:24,Campylobacter jejuni,GENOMIC
2019-08-26 15:01:52,Campylobacter jejuni,GENOMIC
2019-06-06 11:52:15,Campylobacter jejuni,GENOMIC
2019-04-01 14:52:59,Campylobacter coli,GENOMIC
2012-12-10 07:25:08,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2019-02-09 21:52:53,Campylobacter coli,GENOMIC
2013-10-18 13:23:06,Campylobacter jejuni,GENOMIC
2016-12-21 12:26:38,Campylobacter jejuni,GENOMIC
2015-03-06 03:59:13,Vibrio vulnificus,GENOMIC
2018-07-09 14:13:00,Campylobacter coli,GENOMIC
2017-09-27 19:23:12,Campylobacter coli,GENOMIC
2019-06-28 11:28:21,Campylobacter jejuni,GENOMIC
2015-02-26 00:28:33,Staphylococcus aureus,GENOMIC
2016-01-16 13:23:25,Homo sapiens,GENOMIC
2014-11-28 16:26:15,Listeria monocytogenes,GENOMIC
2016-03-10 01:25:21,Campylobacter coli,GENOMIC
2012-12-10 07:08:05,Campylobacter jejuni,GENOMIC
2015-02-25 17:08:42,Salmonella enterica,GENOMIC
2014-08-28 16:13:43,Campylobacter sp.,GENOMIC
2018-07-16 11:08:38,Campylobacter jejuni,GENOMIC
2017-08-28 19:55:10,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2016-03-04 11:23:02,Campylobacter fetus subsp. venerealis,GENOMIC
2019-10-18 13:05:24,Campylobacter jejuni,GENOMIC
2016-01-08 18:24:38,Campylobacter jejuni,GENOMIC
2019-08-03 17:05:59,Campylobacter jejuni,GENOMIC
2019-04-24 02:07:44,Campylobacter jejuni,GENOMIC
2015-12-11 20:40:32,"Salmonella enterica subsp. houtenae serovar 45:g,z51:-",GENOMIC
2016-03-09 23:40:18,Campylobacter lari,GENOMIC
2019-07-17 16:58:53,Campylobacter jejuni,GENOMIC
2016-03-10 00:22:02,Campylobacter lari,GENOMIC
2019-08-07 16:36:27,Campylobacter jejuni,GENOMIC
2015-12-11 15:27:37,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-07-12 05:53:15,Campylobacter coli,GENOMIC
2019-04-12 20:31:56,Campylobacter jejuni,GENOMIC
2016-04-09 17:31:58,Campylobacter sp.,GENOMIC
2019-03-04 10:10:01,Campylobacter jejuni,GENOMIC
2016-04-09 17:31:14,Campylobacter sp.,GENOMIC
2016-09-21 15:50:53,Campylobacter jejuni,GENOMIC
2019-10-10 11:47:09,Campylobacter jejuni,GENOMIC
2019-10-03 16:55:52,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2018-08-09 18:36:33,Campylobacter coli,GENOMIC
2013-02-15 07:42:47,Gallus gallus,TRANSCRIPTOMIC
2018-05-04 20:08:39,Campylobacter jejuni,GENOMIC
2014-05-12 18:52:51,Campylobacter sp.,GENOMIC
2018-07-16 17:17:23,Campylobacter jejuni,GENOMIC
2017-09-26 09:27:51,Campylobacter jejuni,GENOMIC
2019-10-08 09:08:45,Campylobacter coli,GENOMIC
2017-02-09 19:29:51,Campylobacter jejuni,GENOMIC
2017-10-11 14:07:56,Campylobacter jejuni,GENOMIC
2017-12-17 14:57:51,Campylobacter jejuni,GENOMIC
2015-02-17 08:17:19,Campylobacter sp.,GENOMIC
2017-09-22 13:00:19,Campylobacter jejuni,TRANSCRIPTOMIC
2016-03-09 22:22:34,Campylobacter curvus,GENOMIC
2013-09-24 15:07:45,Campylobacter sp.,GENOMIC
2017-09-07 12:58:24,Campylobacter jejuni,GENOMIC
2019-08-01 17:48:27,Campylobacter jejuni,GENOMIC
2017-08-10 12:01:13,Campylobacter jejuni,GENOMIC
2019-04-12 03:40:01,Campylobacter coli,GENOMIC
2018-05-21 14:38:43,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2018-10-10 09:38:40,Campylobacter jejuni,GENOMIC
2019-06-04 20:44:04,Campylobacter jejuni,GENOMIC
2019-05-25 18:41:41,Campylobacter jejuni,GENOMIC
2018-12-18 12:48:09,Campylobacter upsaliensis,GENOMIC
2015-02-28 08:30:20,Enterococcus faecalis,GENOMIC
2016-08-25 21:34:16,Campylobacter coli,GENOMIC
,Campylobacter jejuni,GENOMIC
2019-08-29 17:09:52,Campylobacter jejuni,GENOMIC
2018-10-01 12:28:56,Campylobacter jejuni,GENOMIC
2014-09-16 21:38:46,Campylobacter jejuni,GENOMIC
2018-09-06 12:30:09,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2016-02-16 16:51:03,Campylobacter jejuni,GENOMIC
2014-03-10 08:51:01,Campylobacter sp.,GENOMIC
2017-11-07 12:46:39,Campylobacter coli,GENOMIC
2015-02-28 16:21:18,Listeria monocytogenes,GENOMIC
2017-03-19 08:36:59,Campylobacter jejuni,GENOMIC
2017-04-27 08:09:28,Campylobacter jejuni,GENOMIC
2019-07-23 15:05:21,Campylobacter jejuni,GENOMIC
2019-08-21 00:58:03,Campylobacter jejuni,GENOMIC
2013-06-22 10:41:35,Campylobacter jejuni,GENOMIC
2017-04-05 08:20:48,Campylobacter jejuni,GENOMIC
2015-02-27 00:41:05,Salmonella enterica,GENOMIC
2019-07-16 11:55:40,Campylobacter jejuni,GENOMIC
2016-01-19 01:21:38,Campylobacter sp.,GENOMIC
2019-06-04 20:44:42,Campylobacter coli,GENOMIC
2017-06-09 18:18:49,Campylobacter jejuni,GENOMIC
2019-06-04 17:14:38,Campylobacter jejuni,GENOMIC
2015-02-17 06:29:44,Campylobacter,GENOMIC
2014-05-12 11:41:28,Campylobacter sp.,GENOMIC
2019-11-08 01:13:13,Campylobacter coli,GENOMIC
2019-08-01 17:53:56,Campylobacter jejuni,GENOMIC
2018-01-31 14:55:52,Campylobacter sp. I2011005783,GENOMIC
2019-06-12 18:40:08,Campylobacter jejuni,GENOMIC
2019-11-21 10:20:49,Campylobacter jejuni,GENOMIC
2019-08-15 17:16:12,Campylobacter coli,GENOMIC
2015-12-15 15:13:37,Salmonella enterica subsp. enterica serovar Worthington,GENOMIC
2019-07-31 18:06:02,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2019-10-18 16:17:33,Campylobacter jejuni,GENOMIC
2013-02-05 21:59:10,Campylobacter jejuni,GENOMIC
2017-07-01 04:37:42,Campylobacter jejuni,GENOMIC
2014-05-09 13:49:27,Campylobacter sp.,GENOMIC
2013-08-16 03:20:47,Campylobacter,GENOMIC
2016-08-26 16:57:54,Campylobacter,GENOMIC
2014-11-13 22:06:51,Campylobacter sp.,GENOMIC
2019-06-20 20:00:24,Campylobacter coli,GENOMIC
2019-04-12 03:40:15,Campylobacter coli,GENOMIC
2017-05-25 13:35:22,Campylobacter coli,GENOMIC
2019-10-26 14:07:31,Campylobacter jejuni,GENOMIC
2016-02-20 12:51:12,Campylobacter sp.,GENOMIC
2019-08-30 16:06:33,Campylobacter jejuni,GENOMIC
2019-04-12 03:39:32,Campylobacter jejuni,GENOMIC
2019-03-27 17:30:08,Campylobacter jejuni,GENOMIC
2015-12-11 15:34:26,Salmonella enterica subsp. enterica serovar Java,GENOMIC
2018-09-12 11:33:32,Campylobacter jejuni,GENOMIC
2016-08-26 16:24:26,Campylobacter,GENOMIC
2015-03-01 07:38:08,Salmonella enterica,GENOMIC
2016-02-20 14:27:10,Campylobacter sp.,GENOMIC
2019-09-25 19:03:18,Campylobacter jejuni,GENOMIC
2015-02-27 08:57:12,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2016-08-16 13:01:01,Campylobacter jejuni,GENOMIC
2019-08-21 16:26:25,Campylobacter jejuni,GENOMIC
2019-07-31 15:20:42,feces metagenome,METAGENOMIC
2017-12-04 06:49:39,Campylobacter jejuni,GENOMIC
2019-08-30 16:14:01,Campylobacter jejuni,GENOMIC
2014-05-12 22:49:24,Campylobacter sp.,GENOMIC
2017-11-07 22:00:17,Campylobacter jejuni,GENOMIC
2019-08-27 17:02:24,Campylobacter jejuni,GENOMIC
2018-07-28 13:30:52,Campylobacter coli,GENOMIC
2019-08-02 18:26:56,Campylobacter jejuni,GENOMIC
2015-02-17 04:06:17,Campylobacter sp.,GENOMIC
2013-01-23 18:41:26,Campylobacter jejuni,GENOMIC
2019-02-09 21:49:40,Campylobacter jejuni,GENOMIC
2012-12-22 14:55:09,Campylobacter jejuni,GENOMIC
2016-04-20 12:03:02,Campylobacter jejuni,GENOMIC
2019-10-24 16:49:14,Campylobacter jejuni,GENOMIC
2019-08-12 09:54:59,Campylobacter jejuni,GENOMIC
2018-10-29 10:16:32,Campylobacter jejuni,GENOMIC
2019-08-06 15:24:33,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2014-06-10 18:57:05,Campylobacter sp.,GENOMIC
2019-04-17 22:03:14,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2012-07-22 03:52:59,Campylobacter jejuni,GENOMIC
2017-06-14 14:56:12,Campylobacter jejuni,GENOMIC
2019-08-23 14:51:30,Campylobacter coli,GENOMIC
2019-08-07 16:42:41,Campylobacter jejuni,GENOMIC
2018-03-14 23:00:44,Campylobacter jejuni,GENOMIC
2019-06-26 15:26:03,Campylobacter coli,GENOMIC
2019-08-31 16:03:15,Campylobacter coli,GENOMIC
2018-09-12 01:16:49,Campylobacter jejuni,GENOMIC
2019-04-03 18:37:58,Campylobacter coli,GENOMIC
2017-11-07 14:06:55,Campylobacter coli,GENOMIC
2019-08-30 16:01:37,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2017-03-10 17:33:23,Campylobacter coli,GENOMIC
2016-01-08 10:20:38,Campylobacter jejuni,GENOMIC
2017-04-05 08:31:51,Campylobacter jejuni,GENOMIC
2019-08-31 15:57:20,Campylobacter jejuni,GENOMIC
2019-08-14 17:35:16,Campylobacter jejuni,GENOMIC
2016-09-15 12:53:09,Campylobacter jejuni,GENOMIC
2018-05-01 16:14:16,Campylobacter jejuni,GENOMIC
2014-06-10 18:50:28,Campylobacter sp.,GENOMIC
2014-11-28 15:39:12,Listeria monocytogenes,GENOMIC
2019-09-02 16:13:15,Campylobacter jejuni,GENOMIC
2019-06-12 18:43:58,Campylobacter jejuni,GENOMIC
2015-12-19 09:44:09,Campylobacter coli,GENOMIC
2015-02-17 04:04:48,Campylobacter sp.,GENOMIC
2014-06-10 19:02:18,Campylobacter sp.,GENOMIC
2017-02-27 04:04:06,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-02-22 18:52:01,Campylobacter jejuni,GENOMIC
2014-03-06 04:57:54,Campylobacter sp.,GENOMIC
2018-11-06 16:56:39,Campylobacter coli,GENOMIC
2018-12-04 13:08:00,Campylobacter coli,GENOMIC
2016-02-28 01:48:55,Campylobacter sp.,GENOMIC
2016-04-06 20:22:55,Campylobacter sp.,GENOMIC
2018-10-29 10:15:27,Campylobacter jejuni,GENOMIC
2016-04-09 17:23:24,Campylobacter sp.,GENOMIC
2012-12-22 16:20:26,Campylobacter jejuni,GENOMIC
2019-08-07 17:07:52,Campylobacter jejuni,GENOMIC
2015-12-11 15:28:27,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-08-02 18:21:53,Campylobacter jejuni,GENOMIC
2019-08-04 16:22:06,Campylobacter jejuni,GENOMIC
2019-02-17 18:31:57,Campylobacter coli,GENOMIC
2019-08-09 16:02:14,Campylobacter jejuni,GENOMIC
2016-04-06 20:34:02,Campylobacter sp.,GENOMIC
2014-11-14 01:09:40,Campylobacter sp.,GENOMIC
2013-06-22 16:57:47,Campylobacter jejuni,GENOMIC
2018-02-08 18:49:55,Campylobacter coli,GENOMIC
2017-09-29 12:14:35,Campylobacter jejuni subsp. jejuni,GENOMIC
2016-08-26 15:51:53,Campylobacter,GENOMIC
2016-04-09 17:29:45,Campylobacter sp.,GENOMIC
2015-01-13 12:05:41,Salmonella enterica subsp. enterica serovar Minnesota,GENOMIC
2019-10-17 03:06:21,Campylobacter jejuni,GENOMIC
2018-02-01 16:11:34,Campylobacter coli,GENOMIC
2018-07-16 10:48:05,Campylobacter jejuni,GENOMIC
2014-03-06 04:19:17,Campylobacter jejuni,GENOMIC
2018-12-19 19:11:39,Campylobacter coli,GENOMIC
2019-10-23 19:18:14,Campylobacter jejuni,GENOMIC
2018-01-21 22:33:26,Mus musculus,GENOMIC
,Campylobacter jejuni,GENOMIC
2019-08-21 16:47:04,Campylobacter coli,GENOMIC
2015-02-25 19:08:16,Salmonella enterica,GENOMIC
2016-12-22 13:09:02,Campylobacter jejuni,GENOMIC
2019-05-04 17:53:00,Campylobacter coli,GENOMIC
2017-04-05 08:31:47,Campylobacter jejuni,GENOMIC
2018-11-01 11:25:06,Campylobacter jejuni,GENOMIC
2018-06-28 11:52:51,Campylobacter jejuni,GENOMIC
2017-12-14 19:20:04,Campylobacter jejuni,GENOMIC
2016-06-19 18:29:55,Campylobacter jejuni,GENOMIC
2018-02-01 16:07:19,Campylobacter coli,GENOMIC
2019-11-07 15:32:39,Campylobacter coli,GENOMIC
2017-06-27 12:21:42,Campylobacter coli,GENOMIC
2019-04-02 19:24:53,Campylobacter jejuni,GENOMIC
2019-08-08 14:09:05,Campylobacter jejuni,GENOMIC
2016-03-05 14:07:30,Campylobacter sp.,GENOMIC
2019-08-08 16:03:16,Campylobacter jejuni,GENOMIC
2014-03-04 23:29:57,Campylobacter sp.,GENOMIC
,Campylobacter jejuni,GENOMIC
2018-11-28 12:04:42,Campylobacter coli,GENOMIC
2018-06-17 15:54:56,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2016-01-18 21:07:51,Campylobacter sp.,GENOMIC
2016-12-13 16:15:17,Campylobacter jejuni,GENOMIC
2019-05-20 08:16:56,Campylobacter coli,GENOMIC
2016-11-09 09:02:35,Campylobacter jejuni subsp. jejuni F38011,TRANSCRIPTOMIC
2019-07-31 17:45:12,Campylobacter coli,GENOMIC
2019-07-03 18:00:44,Campylobacter jejuni,GENOMIC
2019-08-23 14:45:30,Campylobacter jejuni,GENOMIC
2019-08-06 15:24:02,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2017-08-02 16:48:39,Campylobacter jejuni,GENOMIC
2018-11-05 13:20:09,Gallus gallus,METAGENOMIC
2018-08-15 14:55:26,Campylobacter coli,GENOMIC
2012-07-22 02:55:13,Campylobacter coli,GENOMIC
2017-08-07 11:26:50,Campylobacter jejuni,GENOMIC
2017-06-27 12:36:13,Campylobacter jejuni,GENOMIC
2015-12-19 09:39:00,Campylobacter coli,GENOMIC
2015-02-14 10:12:05,Campylobacter coli,GENOMIC
2017-11-06 16:40:08,Campylobacter coli,GENOMIC
2017-05-28 15:33:56,Campylobacter jejuni,GENOMIC
2017-04-05 08:22:38,Campylobacter coli,GENOMIC
2018-12-04 09:12:01,Campylobacter coli,GENOMIC
2018-07-07 09:58:50,Gallus gallus,METAGENOMIC
2016-01-17 10:45:40,Campylobacter sp.,GENOMIC
2017-01-30 12:35:51,Campylobacter jejuni,GENOMIC
2019-09-29 14:32:14,Campylobacter coli,GENOMIC
2015-12-01 17:27:03,Salmonella enterica subsp. enterica serovar Cerro,GENOMIC
2017-06-05 17:21:21,Campylobacter coli,GENOMIC
2016-09-30 11:19:35,Campylobacter jejuni,GENOMIC
2017-01-30 16:43:47,Campylobacter jejuni,GENOMIC
2015-02-14 10:16:14,Campylobacter jejuni,GENOMIC
2014-03-06 04:50:22,Campylobacter sp.,GENOMIC
2019-08-14 17:36:19,Campylobacter jejuni,GENOMIC
2019-12-16 16:43:29,Campylobacter coli,GENOMIC
2012-12-10 06:49:05,Campylobacter jejuni,GENOMIC
2019-10-01 11:34:34,Campylobacter coli,GENOMIC
2018-01-30 19:16:27,Campylobacter coli,GENOMIC
2018-11-05 13:02:47,Gallus gallus,METAGENOMIC
2015-02-26 09:41:11,Staphylococcus aureus,GENOMIC
2015-12-12 07:46:57,Escherichia coli,GENOMIC
2015-12-19 09:43:00,Campylobacter coli,GENOMIC
2018-07-28 14:31:50,Campylobacter jejuni,GENOMIC
2017-07-09 20:47:32,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2018-11-07 17:19:54,Campylobacter jejuni,GENOMIC
2013-08-29 08:06:13,Campylobacter sp.,GENOMIC
2016-02-20 17:10:11,Campylobacter sp.,GENOMIC
2016-08-23 17:36:36,Campylobacter lari,GENOMIC
2018-06-05 22:57:07,Campylobacter coli,GENOMIC
2015-09-05 03:34:35,Campylobacter jejuni,GENOMIC
2016-12-13 19:00:49,Campylobacter coli,GENOMIC
2019-10-02 13:34:41,Campylobacter coli,GENOMIC
2019-10-04 18:04:11,Campylobacter jejuni,GENOMIC
2019-05-25 18:41:46,Campylobacter jejuni,GENOMIC
2014-09-05 19:50:02,Campylobacter jejuni,GENOMIC
2016-01-18 10:59:41,Campylobacter sp.,GENOMIC
2019-05-03 14:38:46,Campylobacter jejuni,GENOMIC
2014-03-10 10:41:20,Campylobacter sp.,GENOMIC
2019-10-17 19:14:00,Campylobacter jejuni,GENOMIC
2012-07-24 07:44:47,Campylobacter jejuni,GENOMIC
2013-08-16 03:11:34,Campylobacter,GENOMIC
2019-04-24 15:39:53,Campylobacter coli,GENOMIC
,Campylobacter jejuni,GENOMIC
2019-06-12 18:43:37,Campylobacter jejuni,GENOMIC
2019-03-20 09:05:56,Campylobacter jejuni,GENOMIC
2016-09-15 15:05:06,Campylobacter jejuni,GENOMIC
2019-07-18 19:14:59,Campylobacter jejuni,GENOMIC
2017-03-18 12:42:03,Campylobacter jejuni,GENOMIC
2018-05-11 17:04:31,mouse gut metagenome,METAGENOMIC
2017-04-05 08:23:19,Campylobacter coli,GENOMIC
2014-06-10 18:27:38,Campylobacter sp.,GENOMIC
2019-04-17 22:03:14,Campylobacter coli,GENOMIC
2014-03-06 04:19:08,Campylobacter jejuni,GENOMIC
2017-01-27 11:11:28,Campylobacter jejuni,GENOMIC
2017-04-05 08:30:24,Campylobacter jejuni,GENOMIC
2016-02-20 14:53:01,Campylobacter sp.,GENOMIC
,Campylobacter jejuni,GENOMIC
2015-02-28 08:28:29,Enterococcus faecalis,GENOMIC
2015-02-06 12:17:24,Campylobacter sp.,GENOMIC
2017-04-05 08:31:24,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2017-01-27 11:10:56,Campylobacter jejuni,GENOMIC
2019-08-20 13:56:59,Campylobacter jejuni,GENOMIC
2019-08-10 16:59:45,Campylobacter coli,GENOMIC
2014-03-06 04:07:20,Campylobacter jejuni,GENOMIC
2019-05-29 17:37:03,Campylobacter jejuni,GENOMIC
2019-08-04 16:22:04,Campylobacter jejuni,GENOMIC
2017-11-13 10:06:02,Campylobacter jejuni,GENOMIC
2018-02-16 17:44:49,Campylobacter coli,GENOMIC
2017-11-07 11:27:43,Campylobacter jejuni,GENOMIC
2017-01-10 15:34:19,Campylobacter jejuni,GENOMIC
2019-04-05 18:21:08,Campylobacter coli,GENOMIC
2019-12-18 18:57:23,Campylobacter,GENOMIC
,Campylobacter jejuni,GENOMIC
2016-01-16 16:56:35,Homo sapiens,GENOMIC
2018-07-11 02:05:35,Campylobacter jejuni,GENOMIC
2019-11-07 16:16:06,Campylobacter jejuni,GENOMIC
2018-12-04 11:09:45,Campylobacter coli,GENOMIC
2018-07-28 14:28:37,Campylobacter jejuni,GENOMIC
2017-04-06 17:42:44,Campylobacter jejuni,GENOMIC
2019-12-10 16:19:23,Campylobacter jejuni,GENOMIC
2016-09-30 11:18:06,Campylobacter jejuni,GENOMIC
2018-11-05 13:14:37,Gallus gallus,METAGENOMIC
2019-08-02 01:07:58,human gut metagenome,METAGENOMIC
2018-11-05 13:12:44,Gallus gallus,METAGENOMIC
2019-01-17 21:42:27,food metagenome,METAGENOMIC
2019-10-15 17:28:06,Campylobacter coli,GENOMIC
2016-08-12 14:05:45,Campylobacter jejuni,GENOMIC
2015-02-26 11:09:27,Staphylococcus aureus,GENOMIC
2015-12-15 13:52:09,Salmonella enterica,GENOMIC
2015-02-27 07:54:13,Salmonella enterica,GENOMIC
2014-06-10 18:28:03,Campylobacter sp.,GENOMIC
2019-03-13 13:25:01,Campylobacter coli,GENOMIC
2017-09-25 08:53:17,Campylobacter jejuni,GENOMIC
2018-05-24 13:01:33,Campylobacter jejuni,GENOMIC
2016-12-21 12:25:35,Campylobacter jejuni,GENOMIC
2019-03-28 10:53:46,Campylobacter jejuni,GENOMIC
2018-06-08 19:01:14,Campylobacter coli,GENOMIC
2013-08-29 07:09:42,Campylobacter sp.,GENOMIC
2016-08-26 16:24:24,Campylobacter,GENOMIC
2017-03-17 12:25:33,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2019-04-11 05:32:06,Campylobacter jejuni,GENOMIC
2019-07-31 15:19:33,feces metagenome,METAGENOMIC
2018-10-18 12:33:55,Campylobacter jejuni,GENOMIC
2018-12-13 22:46:50,Campylobacter coli,GENOMIC
2016-03-09 02:15:09,Campylobacter sp.,GENOMIC
2019-01-18 21:56:59,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2013-09-24 14:18:47,Campylobacter sp.,GENOMIC
2017-03-17 12:18:24,Campylobacter jejuni,GENOMIC
2019-11-06 02:35:54,Campylobacter coli,GENOMIC
2019-03-26 04:45:40,Campylobacter jejuni,GENOMIC
2014-09-04 18:37:18,Campylobacter,GENOMIC
2019-08-09 16:59:32,Campylobacter coli,GENOMIC
2016-01-18 08:56:43,Campylobacter sp.,GENOMIC
2016-04-06 20:31:02,Campylobacter sp.,GENOMIC
2017-12-27 12:04:55,Campylobacter coli,GENOMIC
2019-08-04 16:43:10,Campylobacter jejuni,GENOMIC
2019-10-14 11:59:00,Campylobacter jejuni,GENOMIC
2016-08-31 18:30:34,Campylobacter jejuni,GENOMIC
2018-03-08 19:44:16,Campylobacter jejuni,GENOMIC
,Campylobacter jejuni,GENOMIC
2018-06-21 18:35:29,Campylobacter jejuni,GENOMIC
2015-12-15 15:04:19,"Salmonella enterica subsp. diarizonae serovar 61:k:1,5,7",GENOMIC
2015-01-29 19:05:13,Campylobacter,GENOMIC
2019-08-09 16:52:41,Campylobacter jejuni,GENOMIC
2019-08-04 16:43:31,Campylobacter coli,GENOMIC
2019-03-02 20:49:51,Campylobacter jejuni,GENOMIC
2018-05-21 18:54:16,Campylobacter coli,GENOMIC
